Experiment 1,,,,,,,,,,,,,
Path 2,0.779021905,0.999267176,1.089266802,110.2306843,66.98489189,17.21215248,6.658411126,0.040820492,1.56202144,46.93419071,,,
Path 3,0.859266802,0.989266802,1.189511202,1.059022403,28.91755104,90.41905403,81.777215,18.57173443,0.191497511,0.009593246,0,0,82.47638577
,,,,,,,,,,,,,
Experiment 38,,,,,,,,,,,,,
Path 1,0.949,0.959,32.41825104,168.9386368,1.141335362,0.606118915,71.46334739,,,,,,
Path 2,0.83925,0.858999479,1.189249609,139.8682594,30.64239025,52.03354359,0.105384173,0.297305073,0.038476337,74.92635952,,,
Path 3,0.759,1.07925,1.029249609,1.14925,80.66618443,103.983283,80.56032658,88.73653412,0,0.019105846,0,0.047773744,69.39565432
,,,,,,,,,,,,,
Experiment 39,,,,,,,,,,,,,
Path 1,0.669270147,1.089025381,72.35717773,110.6511354,0.161981896,1.011643443,72.11687142,,,,,,
Path 2,0.749270147,1.129025381,1.009269036,145.3255415,106.2281132,135.9446049,4.907275321,0.350035004,0.642312324,48.84071324,,,
Path 3,0.659513431,0.959269036,0.949025875,1.059025381,81.51590824,50.2114296,49.70955849,89.01035786,8.560533842,0.260633862,0.114978572,0.334868146,46.23261963
,,,,,,,,,,,,,
Experiment 40,,,,,,,,,,,,,
Path 1,0.599282511,0.909043348,141.4300203,128.0704737,3.130966018,3.320851399,33.22376287,,,,,,
Path 2,0.989043348,1.099282869,1.159043348,100.0907421,120.9489107,40.3482914,3.102988768,1.650294695,0.699161007,50.32246546,,,
Path 3,0.909282511,0.979282511,1.019043348,0.929282869,61.72549725,50.60529709,12.45176792,77.73733139,0.133536818,0.009551098,0.238800267,0.459594025,70.34944861
,,,,,,,,,,,,,
Experiment 41,,,,,,,,,,,,,
Path 1,0.789025875,1.019269036,72.62587547,88.70410919,2.895789674,2.109083775,47.56702418,,,,,,
Path 2,0.779025875,1.129269406,0.909269036,41.24653339,87.09943295,56.57744408,5.232042566,1.819505095,2.965159377,38.57830026,,,
Path 3,0.829025875,0.889269406,0.979269406,1.179269406,95.51167488,26.62622929,77.14748383,25.30038357,0.545767905,0.067391932,0.404624277,0.048365254,72.1781833
,,,,,,,,,,,,,
Experiment 42,,,,,,,,,,,,,
Path 1,0.589016393,1.139015889,118.336916,89.7513628,1.718869366,1.846094054,40.77176031,,,,,,
